№ Участника,Наименование участника,Ссылка,"БИН (ИНН, УНП)",ИИН,РНН
135227,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""GIO TRADE""",https://fms.ecc.kz/ru/register/supplierreg/show/135227,040440008511,,
135220,"НЕКОММЕРЧЕСКОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕДИЦИНСКИЙ УНИВЕРСИТЕТ КАРАГАНДЫ""",https://fms.ecc.kz/ru/register/supplierreg/show/135220,190140033600,,
135203,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""DOCTOR PLUS ATYRAU""",https://fms.ecc.kz/ru/register/supplierreg/show/135203,090540011851,,
135202,"Товарищество с ограниченной ответственностью ""Нур-Наз-Мед""",https://fms.ecc.kz/ru/register/supplierreg/show/135202,150740003386,,
135201,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АССОЦИАЦИЯ МЕДИЦИНСКИХ И ИНЖЕНЕРНО-ТЕХНИЧЕСКИХ РАБОТНИКОВ УЛЬТРАЗВУКОВОЙ ДИАГНОСТИКИ ""ДАРИГА""",https://fms.ecc.kz/ru/register/supplierreg/show/135201,920640000796,,
135200,"ТОО ""БЕГІМ АRT""",https://fms.ecc.kz/ru/register/supplierreg/show/135200,070740015947,,
135196,"ТОО ""МЕДИЦИНСКИЙ ЦЕНТР ""ЯССИН""",https://fms.ecc.kz/ru/register/supplierreg/show/135196,190940019159,,
135194,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""PRIVATE CLINIC ALMATY"" / ""ПРИВАТ КЛИНИК АЛМАТЫ""",https://fms.ecc.kz/ru/register/supplierreg/show/135194,040240004264,,
135192,"""КҮЛПАРШЫН"" ЖАУАПКЕРШІЛІГІ ШЕКТЕУЛІ СЕРІКТЕСТІГІ",https://fms.ecc.kz/ru/register/supplierreg/show/135192,010640001823,,
135189,АО «ДЕТСКИЙ РЕАБИЛИТАЦИОННЫЙ ЦЕНТР БАЛБУЛАК»,https://fms.ecc.kz/ru/register/supplierreg/show/135189,950640000860,,
135188,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""PERSONA MEDICAL""",https://fms.ecc.kz/ru/register/supplierreg/show/135188,170640004720,,
135187,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕМ КОНЫР""",https://fms.ecc.kz/ru/register/supplierreg/show/135187,140940004964,,
135186,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛИНИКА ФЛЕБОЛОГИИ И ЛАЗЕРНОЙ МЕДИЦИНЫ""",https://fms.ecc.kz/ru/register/supplierreg/show/135186,160240033847,,
135185,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА №9"" УПРАВЛЕНИЯ ОБЩЕСТВЕННОГО ЗДРАВООХРАНЕНИЯ ГОРОДА АЛМАТЫ",https://fms.ecc.kz/ru/register/supplierreg/show/135185,990240003035,,
135184,"ГКП на ПХВ ""ГЦРЧ""",https://fms.ecc.kz/ru/register/supplierreg/show/135184,990240003114,,
135175,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕДИЦИНСКИЙ ЦЕНТР ДОКТОРА ОРЫНБАЕВА - ТУРКЕСТАН""",https://fms.ecc.kz/ru/register/supplierreg/show/135175,170940009415,,
135174,"ТОО ""HEMATOLOGY CLINIC""",https://fms.ecc.kz/ru/register/supplierreg/show/135174,170740027783,,
135169,"КГП на ПХВ ""КОЖНО- ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР"" УОЗ города Алматы",https://fms.ecc.kz/ru/register/supplierreg/show/135169,990240002939,,
135167,"""СЕРПІН» МЕДИЦИНАЛЫҚ ОРТАЛЫҒЫ"" ЖАУАПКЕРШІЛІГІ ШЕКТЕУЛІ СЕРІКТЕСТІГІ",https://fms.ecc.kz/ru/register/supplierreg/show/135167,191040001522,,
135166,"Коммунальное государственное предприятие на праве хозяйственного ведения ""Городская поликлиника № 8"" Управления общественного здравоохранения города Алматы",https://fms.ecc.kz/ru/register/supplierreg/show/135166,990240003045,,
135163,ИП АБЫЛГАЗИНА ЖУМАКУЛЬ,https://fms.ecc.kz/ru/register/supplierreg/show/135163,,511213400320,
135161,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОФТАЛЬМОЛОГИЧЕСКИЙ ЦЕНТР FOCUS""",https://fms.ecc.kz/ru/register/supplierreg/show/135161,170840017244,,
135160,"ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕДИЦИНСКАЯ КЛИНИКА ""ЦЕНТР ГЕМОДИАЛИЗА"" В ГОРОДЕ ПЕТРОПАВЛОВСК",https://fms.ecc.kz/ru/register/supplierreg/show/135160,171241008073,,
135157,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЖАМБЫЛСКАЯ ОБЛАСТНАЯ ДЕТСКАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ",https://fms.ecc.kz/ru/register/supplierreg/show/135157,990140001392,,
135156,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕЧЕБНО-ДИАГНОСТИЧЕСКИЙ ЦЕНТР ""АК-ЫРЫС""",https://fms.ecc.kz/ru/register/supplierreg/show/135156,150440024328,,
135154,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""НАЦИОНАЛЬНЫЙ НАУЧНЫЙ ЦЕНТР ФТИЗИОПУЛЬМОНОЛОГИИ РЕСПУБЛИКИ КАЗАХСТАН"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН",https://fms.ecc.kz/ru/register/supplierreg/show/135154,020340004264,,
135152,"СЕВЕРО-КАЗАХСТАНСКИЙ ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЫРЗА-ХАН"" Г. ПЕТРОПАВЛОВСК",https://fms.ecc.kz/ru/register/supplierreg/show/135152,090341018084,,
135150,"""КЛИНИКА МИПО"" ЖАУАПКЕРШІЛІГІ ШЕКТЕУЛІ СЕРІКТЕСТІГІ",https://fms.ecc.kz/ru/register/supplierreg/show/135150,190940003668,,
135149,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАТОЛОГОАНАТОМИЧЕСКАЯ СЛУЖБА""",https://fms.ecc.kz/ru/register/supplierreg/show/135149,160740022502,,
135148,"ЖАМБЫЛСКИЙ ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЫРЗА-ХАН""",https://fms.ecc.kz/ru/register/supplierreg/show/135148,190841021330,,
135147,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕДИЦИНСКИЙ РЕАБИЛИТАЦИОННЫЙ ЦЕНТР ""ЖҰЛДЫЗАЙ""",https://fms.ecc.kz/ru/register/supplierreg/show/135147,150140009066,,
135146,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕДИЦИНСКИЙ ЦЕНТР ""КАСМЕД""",https://fms.ecc.kz/ru/register/supplierreg/show/135146,070940002526,,
135145,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АНАЛЫҚ""",https://fms.ecc.kz/ru/register/supplierreg/show/135145,111140011291,,
135143,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАУЧНО-ПРАКТИЧЕСКИЙ ЦЕНТР ДЕРМАТОВЕНЕРОЛОГИИ И КОСМЕТОЛОГИИ""",https://fms.ecc.kz/ru/register/supplierreg/show/135143,190140014446,,
135142,"""ARAI"" МЕДИЦИНАЛЫҚ ОРТАЛЫҒЫ"" ЖАУАПКЕРШІЛІГІ ШЕКТЕУЛІ СЕРІКТЕСТІГІ",https://fms.ecc.kz/ru/register/supplierreg/show/135142,180440019743,,
135141,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""SUNKAR PREMIUM""",https://fms.ecc.kz/ru/register/supplierreg/show/135141,130940014672,,
135140,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПАНИЯ ИНТЕРМЕД""",https://fms.ecc.kz/ru/register/supplierreg/show/135140,000940003482,,
135139,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНЫЙ ЦЕНТР НЕЙРОХИРУРГИИ""",https://fms.ecc.kz/ru/register/supplierreg/show/135139,080440018645,,
135136,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФИРМА ""ДЕНТА""",https://fms.ecc.kz/ru/register/supplierreg/show/135136,960440001191,,
135131,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНЫЙ НАУЧНЫЙ ЦЕНТР ХИРУРГИИ ИМЕНИ А.Н.СЫЗГАНОВА""",https://fms.ecc.kz/ru/register/supplierreg/show/135131,990240008204,,
135128,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНЫЙ ЦЕНТР УРОЛОГИИ ИМЕНИ АКАДЕМИКА Б.У.ДЖАРБУСЫНОВА""",https://fms.ecc.kz/ru/register/supplierreg/show/135128,990240008165,,
135116,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ГОСПИТАЛЬ С ПОЛИКЛИНИКОЙ ДЕПАРТАМЕНТА ПОЛИЦИИ ПАВЛОДАРСКОЙ ОБЛАСТИ""",https://fms.ecc.kz/ru/register/supplierreg/show/135116,940640000728,,
135110,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРИТМОЛОГИЧЕСКАЯ КЛИНИКА""",https://fms.ecc.kz/ru/register/supplierreg/show/135110,190940021696,,
135103,"ГКП на ПХВ ""Талдыкорганская городская поликлиника № 2"" ГУ ""Управление здравоохранения области Жетысу""",https://fms.ecc.kz/ru/register/supplierreg/show/135103,160740016022,,
135102,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""АЛМАТИНСКИЙ ОБЛАСТНОЙ КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АЛМАТИНСКОЙ ОБЛАСТИ"" АКИМАТА АЛМАТИНСКОЙ ОБЛАСТИ.",https://fms.ecc.kz/ru/register/supplierreg/show/135102,031140004473,,
135100,"ГКП на ПХВ ""Кербулакская центральная районная больница"" ГУ ""Управление здравоохранения области Жетісу""",https://fms.ecc.kz/ru/register/supplierreg/show/135100,111240015991,,
135098,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИМАН МЕД""",https://fms.ecc.kz/ru/register/supplierreg/show/135098,130240005559,,
135096,"Товарищество с ограниченной ответственностью ""Здоровое сердце""",https://fms.ecc.kz/ru/register/supplierreg/show/135096,180340003535,,
135093,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ГОСПИТАЛЬ С ПОЛИКЛИНИКОЙ ДЕПАРТАМЕНТА ПОЛИЦИИ АКМОЛИНСКОЙ ОБЛАСТИ""",https://fms.ecc.kz/ru/register/supplierreg/show/135093,850240000032,,
135089,"КГП на ПХВ ""Карасайская клиническая многопрофильная центральная районная больница""",https://fms.ecc.kz/ru/register/supplierreg/show/135089,100340000118,,
135087,ГКП на ПХВ «Аксуская центральная районная больница» ГУ « Управление здравоохранения области Жетісу»,https://fms.ecc.kz/ru/register/supplierreg/show/135087,020240004250,,
135085,"ГКП на ПХВ ""Талдыкорганская городская поликлиника"" ГУ ""Управление здравоохранения области Жетісу""",https://fms.ecc.kz/ru/register/supplierreg/show/135085,090240012125,,
135084,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""РАЙОННАЯ БОЛЬНИЦА"" С.БОРАЛДАЙ ИЛИЙСКОГО РАЙОНА ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АЛМАТИНСКОЙ ОБЛАСТИ""",https://fms.ecc.kz/ru/register/supplierreg/show/135084,090240011484,,
135083,"ТОО ""Жетысу-Z""",https://fms.ecc.kz/ru/register/supplierreg/show/135083,180940012168,,
135081,"Государственное коммунальное предприятие на праве хозяйственного ведения ""Алматинская многопрофильная клиническая больница"" государственного учреждения ""Управление здравоохранения Алматинской области""",https://fms.ecc.kz/ru/register/supplierreg/show/135081,990240006664,,
135080,"Коммунальное государственное предприятие на праве хозяйственного ведения ""Енбекшиказахская районная больница №1 села Шелек"" государственного учреждения ""Управление здравоохранения Алматинской области""",https://fms.ecc.kz/ru/register/supplierreg/show/135080,090240005678,,
135079,"ГКП на ПХВ ""Областная многопрофильная клиника"" ГУ ""Управление здравоохранения области Жетісу""",https://fms.ecc.kz/ru/register/supplierreg/show/135079,010140002863,,
135078,"""ВИТА КЛИНИКА"" ЖАУАПКЕРШІЛІГІ ШЕКТЕУЛІ СЕРІКТЕСТІГІ",https://fms.ecc.kz/ru/register/supplierreg/show/135078,160940001399,,
135075,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНСТИТУТ РЕПРОДУКТИВНОЙ МЕДИЦИНЫ""",https://fms.ecc.kz/ru/register/supplierreg/show/135075,040540002566,,
135074,"ТОО ""BESTMED CLINIC""",https://fms.ecc.kz/ru/register/supplierreg/show/135074,170140021554,,
135071,"Қазақстан Республикасы Денсаулық сақтау министрлігі Санитариялық-эпидемиологиялық бақылау комитетінің ""Ұлттық сараптама орталығы"" шаруашылық жүргізу құқығындағы республикалық мемлекеттік кәсіпорнының Түркістан облысы бойынша филиалы",https://fms.ecc.kz/ru/register/supplierreg/show/135071,150741019744,,
135069,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКОЙ КАРДИОЛОГИЧЕСКИЙ ЦЕНТР"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ГОРОДА АЛМАТЫ",https://fms.ecc.kz/ru/register/supplierreg/show/135069,990240002969,,
135063,"Государственное коммунальное предприятие на праве хозяйственного ведения ""Кентауская городская поликлиника"" управления здравоохранения Туркестанской области",https://fms.ecc.kz/ru/register/supplierreg/show/135063,990740003370,,
135059,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОБЛАСТНОЙ КОНСУЛЬТАТИВНО-ДИАГНОСТИЧЕСКИЙ МЕДИЦИНСКИЙ ЦЕНТР САДЫХАН""",https://fms.ecc.kz/ru/register/supplierreg/show/135059,990240002621,,
135055,"""ЖАМБЫЛ ОБЛЫСЫ ӘКІМДІГІНІҢ ДЕНСАУЛЫҚ САҚТАУ БАСҚАРМАСЫ ""АЙША БИБІ"" САНАТОРИЙІ"" ШАРУАШЫЛЫҚ ЖҮРГІЗУ ҚҰҚЫҒЫНДАҒЫ МЕМЛЕКЕТТІК КОММУНАЛДЫҚ КӘСІПОРНЫ",https://fms.ecc.kz/ru/register/supplierreg/show/135055,150440025108,,
135053,"ГКП на ПХВ ""Туркестанская городская детская больница"" УЗ ТО",https://fms.ecc.kz/ru/register/supplierreg/show/135053,070440008844,,
135052,"ГКП на ПХВ ""Талдыкорганский кожно-венерологический диспансер"" ГУ ""Управление здравоохранения области Жетісу""",https://fms.ecc.kz/ru/register/supplierreg/show/135052,010140003207,,
135047,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ОБЛАСТНОЕ ПАТОЛОГОАНАТОМИЧЕСКОЕ БЮРО"" УПРАВЛЕНИЯ ЗДОРООХРАНЕНИЯ ТУРКЕСТАНСКОЙ ОБЛАСТИ",https://fms.ecc.kz/ru/register/supplierreg/show/135047,000140000280,,
135044,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТОМ И К""",https://fms.ecc.kz/ru/register/supplierreg/show/135044,980840005616,,
135040,"ТОО ""Аккорд KZ""",https://fms.ecc.kz/ru/register/supplierreg/show/135040,131140023427,,
135037,"ТОО ""МЕДИЦИНСКИЙ ЦЕНТР КАРДИОЛОГИИ И ВНУТРЕННИХ БОЛЕЗНЕЙ"" ARCHIMED""",https://fms.ecc.kz/ru/register/supplierreg/show/135037,150640020065,,
135036,"НЕГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ СТОМАТОЛОГИЯ ""ДИАЛ""",https://fms.ecc.kz/ru/register/supplierreg/show/135036,980140000253,,
135031,"ҚАЗАҚСТАН РЕСПУБЛИКАСЫ ҚОРҒАНЫС МИНИСТРЛІГІНІҢ ""ӘСКЕРИ ГОСПИТАЛЬ, ТАРАЗ ҚАЛАСЫ"" РЕСУБЛИКАЛЫҚ МЕМЛЕКЕТТІК МЕКЕМЕСІ",https://fms.ecc.kz/ru/register/supplierreg/show/135031,010840005972,,
135025,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ГОСПИТАЛЬ С ПОЛИКЛИНИКОЙ ДЕПАРТАМЕНТА ПОЛИЦИИ АТЫРАУСКОЙ ОБЛАСТИ""",https://fms.ecc.kz/ru/register/supplierreg/show/135025,940740000931,,
135024,ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ «ЖАМБЫЛСКИЙ ОБЛАСТНОЙ ЦЕНТР КРОВИ УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ»,https://fms.ecc.kz/ru/register/supplierreg/show/135024,990140001174,,
135023,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ГОСПИТАЛЬ С ПОЛИКЛИНИКОЙ ДЕПАРТАМЕНТА ПОЛИЦИИ ТУРКЕСТАНСКОЙ ОБЛАСТИ""",https://fms.ecc.kz/ru/register/supplierreg/show/135023,181140001089,,
135017,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕДИЦИНСКИЙ ЦЕНТР «ЯСИН»""",https://fms.ecc.kz/ru/register/supplierreg/show/135017,150940010653,,
135016,"ТОО ""ФИРМА ЧА-КУР""",https://fms.ecc.kz/ru/register/supplierreg/show/135016,971040000944,,
135014,"ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕДИКЕР"" ""МЕДИКЕР КАСПИЙ""",https://fms.ecc.kz/ru/register/supplierreg/show/135014,150441018319,,
135005,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИКРОЛАБСЕРВИС""",https://fms.ecc.kz/ru/register/supplierreg/show/135005,090240003443,,
135003,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕВРОЛОГИЯ ЭПИЛЕПТОЛОГИЯ И РЕАБИЛИТАЦИЯ""",https://fms.ecc.kz/ru/register/supplierreg/show/135003,120140006819,,
135001,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕРУМ ПЛЮС""",https://fms.ecc.kz/ru/register/supplierreg/show/135001,190440015188,,
135000,"ЧАСТНОЕ УЧРЕЖДЕНИЕ ""СЕМЕЙНО-ВРАЧЕБНАЯ АМБУЛАТОРИЯ ИНТЕРТИЧ ГОРОДА ШЫМКЕНТ""",https://fms.ecc.kz/ru/register/supplierreg/show/135000,011140006849,,
134999,"ШЫМКЕНТ ҚАЛАСЫНЫҢ ДЕНСАУЛЫҚ САҚТАУ БАСҚАРМАСЫНЫҢ ШАРУАШЫЛЫҚ ЖҮРГІЗУ ҚҰҚЫҒЫНДАҒЫ ""№1 ҚАЛАЛЫҚ КЛИНИКАЛЫҚ АУРУХАНА"" МЕМЛЕКЕТТІК КОММУНАЛДЫҚ КӘСІПОРНЫ",https://fms.ecc.kz/ru/register/supplierreg/show/134999,010640002782,,
134998,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕРТИЧ МЕДИЦИНСКИЙ АССИСТАНС""",https://fms.ecc.kz/ru/register/supplierreg/show/134998,010440004098,,
